"itemid","name","image","description","price","stock","module","info1","info2","info3","info4","input_needed","can_use_item","delete_after_use","catid","status","itemlimit"
"1029","Plumaje","migrated/Habilidades____Habilidades_de_Veela____Plumaje.png","[Neutrales] (INNATA) Capacidad de crecer plumas voluntariamente en su cuerpo.","0","0","0","0","0","0","0","0","0","0","36","0","0"
"1030","Sanación Acelerada","migrated/Habilidades____Habilidades_de_Veela____Sanacion_Acelerada.png","[Neutrales] (INNATA) Puede explotarse en temas de rol, NO cura mutilaciones.","0","0","0","0","0","0","0","0","0","0","36","0","0"
"1031","Sentidos Aumentados","migrated/Habilidades____Habilidades_de_Veela____Sentidos_Aumentados.png","[Neutrales] (INNATA) Los sentidos son agudizados, mayor capacidad de cada uno de ellos.","0","0","0","0","0","0","0","0","0","0","36","0","0"
"1032","Transformación Animal","migrated/Habilidades____Habilidades_de_Veela____Transformacion_Animal.png","[Neutrales] (ADQUIRIBLE) Permite al Veela transformarse en 3 animales diferentes (cisne, caballo, lobo)","600","999","0","0","0","0","0","0","0","0","36","0","0"
"1033","Transformación en Arpía","migrated/Habilidades____Habilidades_de_Veela____Transformacion_en_Arpia.png","[Neutrales] (ADQUIRIBLE) (Requiere “Control Emocional”) Las Veelas cambian su forma física adaptando un cuerpo cubierto de plumas con un pico que reemplaza sus labios, aún conservando su habla. (No pueden realizar hechizos que requieran sus varitas, pero ","600","999","0","0","0","0","0","0","0","0","36","0","0"
"1034","Visión Nocturna","migrated/Habilidades____Habilidades_de_Veela____Vision_Nocturna.png","[Neutrales] (ADQUIRIBLE) Visión Nocturna","400","999","0","0","0","0","0","0","0","0","36","0","0"
"1035","Agilidad y Flexibilidad","migrated/Habilidades____Habilidades_de_Hibridos_Innatas____Agilidad_y_Flexibilidad.png","(INNATA) [Defensa] Pueden contorsionar y dislocar sus articulaciones sin problema.","0","0","0","0","0","0","0","0","0","0","37","0","0"
"1036","Copias señuelo","migrated/Habilidades____Habilidades_de_Hibridos_Innatas____Copias_seuelo.png","(INNATA) [Defensa] Crea dos copias no tangibles del mago para confundir al enemigo.","0","0","0","0","0","0","0","0","0","0","37","0","0"
"1037","Levitación","migrated/Habilidades____Habilidades_de_Hibridos_Innatas____Levitacion.png","(INNATA) [Defensa] Habilidad para suspender el cuerpo del mago en el aire de forma estable, con un altura máxima de treinta centímetros.","0","0","0","0","0","0","0","0","0","0","37","0","0"
"1038","Velocidad","migrated/Habilidades____Habilidades_de_Hibridos_Innatas____Velocidad.png","(INNATA) [Defensa] Puede explotarse en temas de rol, NO para escapar de un duelo/enfrentamiento.","0","0","0","0","0","0","0","0","0","0","37","0","0"
"1039","Concentración","migrated/Habilidades____Habilidades_de_Hibridos_Innatas____Concentracion.png","(INNATA) [Neutrales] Habilidad para prestar y captar mayor atención al entorno.","0","0","0","0","0","0","0","0","0","0","37","0","0"
"1040","Control capilar","migrated/Habilidades____Habilidades_de_Hibridos_Innatas____Control_capilar.png","(INNATA) [Neutrales] Habilidad que concede la capacidad de acelerar a voluntad el crecimiento de su cabello.","0","0","0","0","0","0","0","0","0","0","37","0","0"
"1041","Longevidad","migrated/Habilidades____Habilidades_de_Hibridos_Innatas____Longevidad.png","(INNATA) [Neutrales] Gracias a su sangre híbrida, tienen una esperanza de vida mayor a la de los humanos.","0","0","0","0","0","0","0","0","0","0","37","0","0"
"1042","Memoria Fotográfica","migrated/Habilidades____Habilidades_de_Hibridos_Innatas____Memoria_Fotografica.png","(INNATA) [Neutrales] Permiten recordar con gran precisión todo lo que alcance a la vista.","0","0","0","0","0","0","0","0","0","0","37","0","0"
"1043","Sanación Acelerada","migrated/Habilidades____Habilidades_de_Hibridos_Innatas____Sanacion_Acelerada.png","(INNATA) [Neutrales] Puede explotarse en temas de rol, NO cura mutilaciones.","0","0","0","0","0","0","0","0","0","0","37","0","0"
"1044","Sentidos Aumentados","migrated/Habilidades____Habilidades_de_Hibridos_Innatas____Sentidos_Aumentados.png","(INNATA) [Neutrales] Los sentidos son agudizados, mayor capacidad de cada uno de ellos.","0","0","0","0","0","0","0","0","0","0","37","0","0"
"1045","Sexto Sentido","migrated/Habilidades____Habilidades_de_Hibridos_Innatas____Sexto_Sentido.png","(INNATA) [Neutrales] Permite percibir presencias que normalmente pasarían inadvertidas a los sentidos comunes.","0","0","0","0","0","0","0","0","0","0","37","0","0"
"1046","Telekinesis","migrated/Habilidades____Habilidades_de_Humanos____Telekinesis.png","(ADQUIRIBLE) [Ataque y Defensa] Capacidad de mover objetos con la mente. No objetos mayores a 10 kgs de peso, un peso mayor afecta la salud del personaje.","0","0","0","0","0","0","0","0","0","0","38","0","0"
"1047","Proyección Astral","migrated/Habilidades____Habilidades_de_Humanos____Proyeccion_Astral.png","(ADQUIRIBLE) [Neutral] Capacidad de separar el cuerpo astral (conciencia) del físico dejándolo en reposo.","0","0","0","0","0","0","0","0","0","0","38","0","0"
"1048","Dragon&#34;s Bong","migrated/Costello____Arcana_High_Bar____Dragon34s_Bong.png","Bong con forma de dragón. A la hora de encenderlo, humo de diferentes colores sale por su boca. Grita a los cuatro vientos como un sangre dragón","0","0","0","0","0","0","0","0","0","0","39","0","0"
"1049","Goomba&#34;s Bombas","migrated/Costello____Arcana_High_Bar____Goomba34s_Bombas.png","Estos hongos alteran la percepción sensorial y alteran el estado de conciencia.","0","0","0","0","0","0","0","0","0","0","39","0","0"
"1050","Kit de recreación mágica","migrated/Costello____Arcana_High_Bar____Kit_de_recreacion_magica.png","Kit de recreación que incluye: Papel para enrrollar de diferentes sabores (o neutro), molinillo para hierbas y un paquete selecto de mariguana o tabaco. A elección del cliente.","1000","999","0","0","0","0","0","0","0","0","39","0","0"
"1051","Libro Petaca","migrated/Costello____Arcana_High_Bar____Libro_Petaca.png","Un libro con un pequeño compartimiento para poder guardar una petaca en el interior. La petaca incluye una pequeña cantidad de Moonlight Dew (Mágico)","600","999","0","0","0","0","0","0","0","0","39","0","0"
"1052","Longbottom Leaf","migrated/Costello____Arcana_High_Bar____Longbottom_Leaf.png","Hierbas que te llevarán volando a cualquier parte del multiverso (sentido figurado).","200","999","0","0","0","0","0","0","0","0","39","0","0"
"1053","Lucy&#34;s Sky of Diamonds","migrated/Costello____Arcana_High_Bar____Lucy34s_Sky_of_Diamonds.png","Cuadros de ácido lisérgico con la imagen de diferentes diamantes multicolor. (Producto muggle)","0","0","0","0","0","0","0","0","0","0","39","0","0"
"1054","Moonlight Dew","migrated/Costello____Arcana_High_Bar____Moonlight_Dew.png","Whiskey destilado en casa, alrededor de los 95°. Deja que la luz de luna brille en tus pesares.","150","999","0","0","0","0","0","0","0","0","39","0","0"
"1055","Pills from Ibiza","migrated/Costello____Arcana_High_Bar____Pills_from_Ibiza.png","Pastillas recreativas que permiten a su consumidor durar más en la pista de baile. Aumenta la sensación de placer y la confianza en sí mismo. Sus efectos alucinógenos incluyen sensación de paz, aceptación y empatía. (Producto Muggle)","600","999","0","0","0","0","0","0","0","0","39","0","0"
"1056","Starman&#34;s brownies","migrated/Costello____Arcana_High_Bar____Starman34s_brownies.png","Brownies de chocolate adicionados con toques de hierba con THC. Perfecta para aquellos que inician el viaje.","0","0","0","0","0","0","0","0","0","0","39","0","0"
"1057","The Fool&#34;s Soda","migrated/Costello____Arcana_High_Bar____The_Fool34s_Soda.png","La especialidad de la casa. Agua carbonatada adicionada con ingredientes adicionales que te harán sentir diferentes sensaciones mágicas. Disponible en sabor Mora Azul, Lima-limón, Fresa, Cerveza de mantequilla y Refresco de Cola. (Mágico)","0","0","0","0","0","0","0","0","0","0","39","0","0"
"1058","Vape","migrated/Costello____Arcana_High_Bar____Vape.png","Sistema electrónico inhalador diseñado en su origen para simular el consumo de tabaco sin quemarlo directamente, diferenciándose del cigarrillo tradicional.","500","999","0","0","0","0","0","0","0","0","39","0","0"
"1059","Whinky Chocolate","migrated/Costello____Arcana_High_Bar____Whinky_Chocolate.png","¿Sientes que fue demasiada fiesta para tí por una noche? Un chocolate Whinky no solamente energiza tu cuerpo, si no que ademas limpia cualquier rastro de narcotico ingerido durante la ultima hora. (Mágico)","120","999","0","0","0","0","0","0","0","0","39","0","0"
"1060","Anabelle","migrated/Costello____Borgin__Burkes____Anabelle.png","Muy peligrosa, poseída por un demonio. Recomendable guardar en vitrina protegida","240","999","0","0","0","0","0","0","0","0","40","0","0"
"1061","Armario Evanescente","migrated/Costello____Borgin__Burkes____Armario_Evanescente.png","Con su gemelo correspondiente en una ubicación diferente, conecta dos lugares a los que acceder","600","999","0","0","0","0","0","0","0","0","40","0","0"
"1062","Cabeza de Medusa","migrated/Costello____Borgin__Burkes____Cabeza_de_Medusa.png","No convierte en piedra a las víctimas, pero quien establezca contacto visual saldrá despavorido","500","999","0","0","0","0","0","0","0","0","40","0","0"
"1063","Caja de cigarros adulterados","migrated/Costello____Borgin__Burkes____Caja_de_cigarros_adulterados.png","Paquete de cigarrillos con cierta hierba que huele más de la cuenta","90","999","0","0","0","0","0","0","0","0","40","0","0"
"1064","Caja de pandora","migrated/Costello____Borgin__Burkes____Caja_de_pandora.png","Abierta en las circustancias inadecuadas, puede desatar una gran desgracia","200","999","0","0","0","0","0","0","0","0","40","0","0"
"1065","Calavera","migrated/Costello____Borgin__Burkes____Calavera.png","Cráneo decorativo. Original de hombre muerto","180","999","0","0","0","0","0","0","0","0","40","0","0"
"1066","Carnero negro","migrated/Costello____Borgin__Burkes____Carnero_negro.png","Le encanta cornear y un obligado en aquelarres satánicos. Muy exigente, tengan paciencia","250","999","0","0","0","0","0","0","0","0","40","0","0"
"1067","Collar de ópalo","migrated/Costello____Borgin__Burkes____Collar_de_opalo.png","Bonito y mortal collar que ha acabado con la vida de más de 19 muggles. No lucir, o morirás.","600","999","0","0","0","0","0","0","0","0","40","0","0"
"1068","Criatura en formol","migrated/Costello____Borgin__Burkes____Criatura_en_formol.png","Trozos en conserva válidos para sesiones de espiritismo o elaboración de unguentos varios","250","999","0","0","0","0","0","0","0","0","40","0","0"
"1069","Doncella de hierro","migrated/Costello____Borgin__Burkes____Doncella_de_hierro.png","Con clavos y pinchos en su interior, está indicada para torturar...o para otros fines según perversión.","450","999","0","0","0","0","0","0","0","0","40","0","0"
"1070","Espejo mágico","migrated/Costello____Borgin__Burkes____Espejo_magico.png","Comienza con un &#34;Espejo, espejito mágico..&#34; y él te responderá a todo lo que quieras saber","300","999","0","0","0","0","0","0","0","0","40","0","0"
"1071","Gallo de pelea","migrated/Costello____Borgin__Burkes____Gallo_de_pelea.png","Gánate unos galeones de más a costa de peleas de gallos. Muy agresivo, pero domesticable si se le da cariño y dedica tiempo","250","999","0","0","0","0","0","0","0","0","40","0","0"
"1072","Gárgola infernal","migrated/Costello____Borgin__Burkes____Gargola_infernal.png","Custodia tu hogar o negocio. Atacará a los ladrones y asustará a los curiosos","320","999","0","0","0","0","0","0","0","0","40","0","0"
"1073","Grimorio tenebroso","migrated/Costello____Borgin__Burkes____Grimorio_tenebroso.png","Escrito con sangre y páginas de piel, contiene versículos de hace mil años de las artes más oscuras","315","999","0","0","0","0","0","0","0","0","40","0","0"
"1074","Jaula gigante","migrated/Costello____Borgin__Burkes____Jaula_gigante.png","Espacio lo suficientemente grande y extensible para encerrar a quien o lo que desees","180","999","0","0","0","0","0","0","0","0","40","0","0"
"1075","Murciélago","migrated/Costello____Borgin__Burkes____Murcielago.png","Pequeña y adorable criatura de la noche. Alimentar con insectos cuales moscas o arañas y complementar con fruta","250","999","0","0","0","0","0","0","0","0","40","0","0"
"1076","Polvos alucinógenos","migrated/Costello____Borgin__Burkes____Polvos_alucinogenos.png","Ingiere por las mucosas y verás la realidad exageradamente deformada. Cuidado no sobrepasarse","400","999","0","0","0","0","0","0","0","0","40","0","0"
"1077","Sangre de unicornio","migrated/Costello____Borgin__Burkes____Sangre_de_unicornio.png","Un sorbo y tendrás media vida, una vida maldita.","650","999","0","0","0","0","0","0","0","0","40","0","0"
"1078","Sombrero vudú","migrated/Costello____Borgin__Burkes____Sombrero_vudu.png","Fabricado con piel humana, huesos y plumas.","250","999","0","0","0","0","0","0","0","0","40","0","0"
"1079","Vela negra","migrated/Costello____Borgin__Burkes____Vela_negra.png","Nadie dijo que fuese tan fácil hacer daño desde la distancia, utiliza una foto de la víctima y préndela","150","999","0","0","0","0","0","0","0","0","40","0","0"
"1080","Anillo de campeón Plata","migrated/Costello____El_Nox____Anillo_de_campeon_Plata.png","Premio que se otorga por participar en combates de la Jaula.","150","999","0","0","0","0","0","0","0","0","41","0","0"
"1081","Anillón de Campeón Oro","migrated/Costello____El_Nox____Anillon_de_Campeon_Oro.png","Premio que se otorga por participar en combates de la Jaula.","0","0","0","0","0","0","0","0","0","0","41","0","0"
"1082","Bananlaric","migrated/Costello____El_Nox____Bananlaric.png","Vodka Absolut, Licor de plátano, Licor de cereza, zumo de limón, zumo de naranja, cereza al Maraschino.","150","999","0","0","0","0","0","0","0","0","41","0","0"
"1083","Black Luxury","migrated/Costello____El_Nox____Black_Luxury.png","Armagnac de veinte años, curaçao de Naranja reserva, licor Kümmel, decorado con oro alimentario.","220","999","0","0","0","0","0","0","0","0","41","0","0"
"1084","Caja de fichas de Poker","migrated/Costello____El_Nox____Caja_de_fichas_de_Poker.png","Es una caja exclusiva de madera de caoba trabajada a mano y con el nombre grabado en una placa de bronce para transportar las fichas de juego.","0","0","0","0","0","0","0","0","0","0","41","0","0"
"1085","Calambre Caramel","migrated/Costello____El_Nox____Calambre_Caramel.png","Limoncello, zumo de mango, licor de piña y caramelo.","150","999","0","0","0","0","0","0","0","0","41","0","0"
"1086","Cartas Nox Edición Limitada","migrated/Costello____El_Nox____Cartas_Nox_Edicion_Limitada.png","Se trata de una preciosa baraja de edición limitada con las figuras del As, J,K,Q representadas por magos y brujas famosos: el As es Godric Gryffindor, la K Salazar Slytherin, la Q Rowena Ravenclaw y la J es Helga Hufflepuff.","0","0","0","0","0","0","0","0","0","0","41","0","0"
"1087","Ficha Aurum Nox","migrated/Costello____El_Nox____Ficha_Aurum_Nox.png","Es una ficha de oro del casino, da acceso a las salas privadas de apuestas.","300","999","0","0","0","0","0","0","0","0","41","0","0"
"1088","Legión S","migrated/Costello____El_Nox____Legion_S.png","Whisky de fuego, Anis, Vodka, Ginebra, licores de hierbas, licores de frutas, acompañamientos variados (Frutas, caramelos, flores)","180","999","0","0","0","0","0","0","0","0","41","0","0"
"1089","Magic Mack","migrated/Costello____El_Nox____Magic_Mack.png","Baileys, licor de avellana, chocolate, fresa, virutas de cereza congelada","150","999","0","0","0","0","0","0","0","0","41","0","0"
